gene_id	id	product	target_prot	target_nuc	unique_id	cluster	padloc_system	padloc_gene
MBQ9613041.1	MBQ9613041.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	107		
MBQ9613042.1	MBQ9613042.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613043.1	MBQ9613043.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	228		
MBQ9613044.1	MBQ9613044.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	234		
MBQ9613045.1	MBQ9613045.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	2		
MBQ9613046.1	MBQ9613046.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	5		
MBQ9613047.1	MBQ9613047.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	4		
MBQ9613048.1	MBQ9613048.1	ThiF family adenylyltransferase	MBQ9613050.1	JAFTFD010000232.1	34	3		
MBQ9613049.1	MBQ9613049.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	233		
MBQ9613050.1	MBQ9613050.1	RNA-directed DNA polymerase	MBQ9613050.1	JAFTFD010000232.1	34	1		
MBQ9613051.1	MBQ9613051.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613052.1	MBQ9613052.1	adenylyltransferase/cytidyltransferase family protein	MBQ9613050.1	JAFTFD010000232.1	34	227		
MBQ9613053.1	MBQ9613053.1	nicotinamide mononucleotide transporter	MBQ9613050.1	JAFTFD010000232.1	34	168		
MBQ9613054.1	MBQ9613054.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613055.1	MBQ9613055.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613056.1	MBQ9613056.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613057.1	MBQ9613057.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	228		
MBQ9613058.1	MBQ9613058.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613059.1	MBQ9613059.1	ATP-binding protein	MBQ9613050.1	JAFTFD010000232.1	34	58		
MBQ9613060.1	MBQ9613060.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	254		
MBQ9613061.1	MBQ9613061.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613062.1	MBQ9613062.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613063.1	MBQ9613063.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613064.1	MBQ9613064.1	nucleoside 2-deoxyribosyltransferase	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613065.1	MBQ9613065.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613066.1	MBQ9613066.1	catalase	MBQ9613050.1	JAFTFD010000232.1	34	380		
MBQ9613067.1	MBQ9613067.1	metallophosphoesterase family protein	MBQ9613050.1	JAFTFD010000232.1	34	18		
MBQ9613068.1	MBQ9613068.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	381		
MBQ9613069.1	MBQ9613069.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	11		
MBQ9613070.1	MBQ9613070.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34			
MBQ9613071.1	MBQ9613071.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	23		
MBQ9613072.1	MBQ9613072.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	382		
MBQ9613073.1	MBQ9613073.1	cysteine desulfurase	MBQ9613050.1	JAFTFD010000232.1	34	15		
MBQ9613074.1	MBQ9613074.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	383		
MBQ9613075.1	MBQ9613075.1	hypothetical protein	MBQ9613050.1	JAFTFD010000232.1	34	32		
MDD6530608.1	MDD6530608.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530609.1	MDD6530609.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	69		
MDD6530610.1	MDD6530610.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	72		
MDD6530611.1	MDD6530611.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	73		
MDD6530612.1	MDD6530612.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	71		
MDD6530613.1	MDD6530613.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	70		
MDD6530614.1	MDD6530614.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530615.1	MDD6530615.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	74		
MDD6530616.1	MDD6530616.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	41		
MDD6530617.1	MDD6530617.1	LAGLIDADG family homing endonuclease	MDD6530656.1	JAQXYH010000163.1	35	264		
MDD6530618.1	MDD6530618.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	52		
MDD6530619.1	MDD6530619.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530620.1	MDD6530620.1	site-specific integrase	MDD6530656.1	JAQXYH010000163.1	35	55		
MDD6530621.1	MDD6530621.1	HU family DNA-binding protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530622.1	MDD6530622.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	56		
MDD6530623.1	MDD6530623.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	25		
MDD6530624.1	MDD6530624.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	57		
MDD6530625.1	MDD6530625.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530626.1	MDD6530626.1	tyrosine-type recombinase/integrase	MDD6530656.1	JAQXYH010000163.1	35	17		
MDD6530627.1	MDD6530627.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530628.1	MDD6530628.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530629.1	MDD6530629.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530630.1	MDD6530630.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530631.1	MDD6530631.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530632.1	MDD6530632.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530633.1	MDD6530633.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	430		
MDD6530634.1	MDD6530634.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	54		
MDD6530635.1	MDD6530635.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	385		
MDD6530636.1	MDD6530636.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	54		
MDD6530637.1	MDD6530637.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530638.1	MDD6530638.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530639.1	MDD6530639.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530640.1	MDD6530640.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530641.1	MDD6530641.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530642.1	MDD6530642.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530643.1	MDD6530643.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	384		
MDD6530644.1	MDD6530644.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	61		
MDD6530645.1	MDD6530645.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	385		
MDD6530646.1	MDD6530646.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530647.1	MDD6530647.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530648.1	MDD6530648.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530649.1	MDD6530649.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530650.1	MDD6530650.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530651.1	MDD6530651.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	2		
MDD6530652.1	MDD6530652.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	44		
MDD6530653.1	MDD6530653.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	5		
MDD6530654.1	MDD6530654.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	4		
MDD6530655.1	MDD6530655.1	ThiF family adenylyltransferase	MDD6530656.1	JAQXYH010000163.1	35	3		
MDD6530656.1	MDD6530656.1	reverse transcriptase domain-containing protein	MDD6530656.1	JAQXYH010000163.1	35	1		
MDD6530657.1	MDD6530657.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	145		
MDD6530658.1	MDD6530658.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530659.1	MDD6530659.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530660.1	MDD6530660.1	metallophosphoesterase family protein	MDD6530656.1	JAQXYH010000163.1	35	18		
MDD6530661.1	MDD6530661.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530662.1	MDD6530662.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530663.1	MDD6530663.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530664.1	MDD6530664.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	386		
MDD6530665.1	MDD6530665.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	411		
MDD6530666.1	MDD6530666.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530667.1	MDD6530667.1	SPFH domain-containing protein	MDD6530656.1	JAQXYH010000163.1	35	28		
MDD6530668.1	MDD6530668.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530669.1	MDD6530669.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530670.1	MDD6530670.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530671.1	MDD6530671.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	239		
MDD6530672.1	MDD6530672.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530673.1	MDD6530673.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530674.1	MDD6530674.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530675.1	MDD6530675.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	390		
MDD6530676.1	MDD6530676.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	387		
MDD6530677.1	MDD6530677.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530678.1	MDD6530678.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530679.1	MDD6530679.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530680.1	MDD6530680.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	388		
MDD6530681.1	MDD6530681.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530682.1	MDD6530682.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35	245		
MDD6530683.1	MDD6530683.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530684.1	MDD6530684.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530685.1	MDD6530685.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530686.1	MDD6530686.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530687.1	MDD6530687.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530688.1	MDD6530688.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530689.1	MDD6530689.1	hypothetical protein	MDD6530656.1	JAQXYH010000163.1	35			
MDD6530690.1	MDD6530690.1	fructose-bisphosphatase class III	MDD6530656.1	JAQXYH010000163.1	35			
WP_195416910.1	WP_195416910.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	393		
WP_195416911.1	WP_195416911.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	96		
WP_195416912.1	WP_195416912.1	crossover junction endodeoxyribonuclease RuvC	WP_195416955.1	NZ_JAQLWA010000001.1	37	236		
WP_195416913.1	WP_195416913.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	99		
WP_195416914.1	WP_195416914.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	100		
WP_195416915.1	WP_195416915.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	95		
WP_195416916.1	WP_195416916.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	98		
WP_195416917.1	WP_195416917.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	51		
WP_195416918.1	WP_195416918.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	149		
WP_195416919.1	WP_195416919.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	69		
WP_195416920.1	WP_195416920.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	72		
WP_195416921.1	WP_195416921.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	73		
WP_195416922.1	WP_195416922.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	71		
WP_195416923.1	WP_195416923.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	70		
WP_195416924.1	WP_195416924.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	230		
WP_195416925.1	WP_195416925.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	74		
WP_195416926.1	WP_195416926.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	41		
WP_195416927.1	WP_195416927.1	GIY-YIG nuclease family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	263		
WP_195416928.1	WP_195416928.1	terminase large subunit domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	41		
WP_195416929.1	WP_195416929.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	52		
WP_195416930.1	WP_195416930.1	HU family DNA-binding protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	394		
WP_195416931.1	WP_195416931.1	tyrosine-type recombinase/integrase	WP_195416955.1	NZ_JAQLWA010000001.1	37	55		
WP_195416932.1	WP_195416932.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	56		
WP_195416933.1	WP_195416933.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	76		
WP_195416934.1	WP_195416934.1	RNA dependent RNA polymerase	WP_195416955.1	NZ_JAQLWA010000001.1	37	25		
WP_195416935.1	WP_195416935.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416936.1	WP_195416936.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	57		
WP_195416937.1	WP_195416937.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	395		
WP_195416938.1	WP_195416938.1	tyrosine-type recombinase/integrase	WP_195416955.1	NZ_JAQLWA010000001.1	37	17		
WP_195416939.1	WP_195416939.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	396		
WP_195416941.1	WP_195416941.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	6		
WP_195416942.1	WP_195416942.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	397		
WP_272039067.1	WP_272039067.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416943.1	WP_195416943.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	235		
WP_195416944.1	WP_195416944.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	30		
WP_195416945.1	WP_195416945.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	12		
WP_195416946.1	WP_195416946.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416947.1	WP_195416947.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416948.1	WP_195416948.1	4Fe-4S cluster-binding domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	244		
WP_195416949.1	WP_195416949.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416950.1	WP_195416950.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	82		
WP_195416951.1	WP_195416951.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	2		
WP_195416952.1	WP_195416952.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	5		
WP_195416953.1	WP_195416953.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	4		
WP_195416954.1	WP_195416954.1	ThiF family adenylyltransferase	WP_195416955.1	NZ_JAQLWA010000001.1	37	3		
WP_195416955.1	WP_195416955.1	reverse transcriptase domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	1		
WP_195416956.1	WP_195416956.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	398		
WP_195416957.1	WP_195416957.1	metallophosphoesterase	WP_195416955.1	NZ_JAQLWA010000001.1	37	7		
WP_195416958.1	WP_195416958.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	33		
WP_195416959.1	WP_195416959.1	macro domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	14		
WP_195416960.1	WP_195416960.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	59		
WP_195416961.1	WP_195416961.1	prohibitin family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	28		
WP_195416962.1	WP_195416962.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	10		
WP_195416963.1	WP_195416963.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	251		
WP_195416964.1	WP_195416964.1	RtcB family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	75		
WP_195416965.1	WP_195416965.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	389		
WP_195416966.1	WP_195416966.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416967.1	WP_195416967.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	238		
WP_195416968.1	WP_195416968.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	23		
WP_334250149.1	WP_334250149.1	DNA polymerase beta superfamily protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	38		
WP_334250150.1	WP_334250150.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	38		
WP_195416969.1	WP_195416969.1	CCA tRNA nucleotidyltransferase	WP_195416955.1	NZ_JAQLWA010000001.1	37	37		
WP_195416970.1	WP_195416970.1	DUF4241 domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	258		
WP_195416971.1	WP_195416971.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	399		
WP_195416972.1	WP_195416972.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	400		
WP_195416973.1	WP_195416973.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	103		
WP_195416974.1	WP_195416974.1	DUF6273 domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	16		
WP_272039079.1	WP_272039079.1	aminoacyl-tRNA hydrolase	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416975.1	WP_195416975.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	390		
WP_195416976.1	WP_195416976.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416977.1	WP_195416977.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	229		
WP_195416978.1	WP_195416978.1	DUF1848 family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	391		
WP_195416979.1	WP_195416979.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416980.1	WP_195416980.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	392		
WP_195416981.1	WP_195416981.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	245		
WP_195416982.1	WP_195416982.1	helix-turn-helix domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416983.1	WP_195416983.1	IS30 family transposase	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416984.1	WP_195416984.1	GP88 family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	11		
WP_195416985.1	WP_195416985.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	241		
WP_195416986.1	WP_195416986.1	metallophosphoesterase family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	18		
WP_195416987.1	WP_195416987.1	cysteine desulfurase family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	15		
WP_195416988.1	WP_195416988.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	106		
WP_195416989.1	WP_195416989.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	145		
WP_195416990.1	WP_195416990.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416991.1	WP_195416991.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	32		
WP_195416992.1	WP_195416992.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416993.1	WP_195416993.1	XRE family transcriptional regulator	WP_195416955.1	NZ_JAQLWA010000001.1	37	101		
WP_195416994.1	WP_195416994.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37			
WP_195416995.1	WP_195416995.1	type II toxin-antitoxin system PemK/MazF family toxin	WP_195416955.1	NZ_JAQLWA010000001.1	37	13		
WP_195416996.1	WP_195416996.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	53		
WP_195416997.1	WP_195416997.1	HD domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	26		
WP_195416998.1	WP_195416998.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	155		
WP_195416999.1	WP_195416999.1	ERF family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	22		
WP_195417000.1	WP_195417000.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	19		
WP_195417001.1	WP_195417001.1	PD-(D/E)XK nuclease family protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	9		
WP_195417002.1	WP_195417002.1	DnaB-like helicase C-terminal domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	20		
WP_195417003.1	WP_195417003.1	hypothetical protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	403		
WP_195417004.1	WP_195417004.1	CHC2 zinc finger domain-containing protein	WP_195416955.1	NZ_JAQLWA010000001.1	37	35		
MBR6632456.1	MBR6632456.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	393		
MBR6632457.1	MBR6632457.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	96		
MBR6632458.1	MBR6632458.1	crossover junction endodeoxyribonuclease RuvC	MBR6632496.1	JAFXEH010000357.1	38	236		
MBR6632459.1	MBR6632459.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	99		
MBR6632460.1	MBR6632460.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	100		
MBR6632461.1	MBR6632461.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	95		
MBR6632462.1	MBR6632462.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	98		
MBR6632463.1	MBR6632463.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	51		
MBR6632464.1	MBR6632464.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	149		
MBR6632465.1	MBR6632465.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	69		
MBR6632466.1	MBR6632466.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	72		
MBR6632467.1	MBR6632467.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	73		
MBR6632468.1	MBR6632468.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	71		
MBR6632469.1	MBR6632469.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	70		
MBR6632470.1	MBR6632470.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	230		
MBR6632471.1	MBR6632471.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	74		
MBR6632472.1	MBR6632472.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	41		
MBR6632473.1	MBR6632473.1	hypothetical protein	MBR6632496.1	JAFXEH010000357.1	38	52		
MBR6632474.1	MBR6632474.1	HU family DNA-binding protein	MBR6632496.1	JAFXEH010000357.1	38	394		
