leaf_id	og_index	superkingdom	kingdom	phylum	class	order	family	genus	species	start_win	end_win	strand_win	start_target	end_target
448	447	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter wuhouensis	66121.0	146835.0	+	106121.0	107299.0
449	448	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae		Halieaceae bacterium	210241.0	291227.0	-	250241.0	251227.0
450	449	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Chromatiales	Wenzhouxiangellaceae	Wenzhouxiangella	Wenzhouxiangella sp. EGI_FJ10305	0.0	14972.0	+	8307.0	9506.0
451	450	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter adhaerens	12628.0	93710.0	+	52628.0	53710.0
452	451	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Thiolapillus	Thiolapillus sp.	0.0	1428.0	-	1.0	569.0
453	452		unclassified						unidentified	824284.0	905402.0	+	864284.0	865402.0
454	453	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	591.0	+	1.0	591.0
455	454	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax soli	0.0	73049.0	-	32024.0	33049.0
456	455	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia multivorans	45660.0	126679.0	+	85660.0	86679.0
457	456	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium	0.0	3443.0	-	899.0	1708.0
458	457	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Chromatiales	Sedimenticolaceae	Candidatus Thiodiazotropha	Candidatus Thiodiazotropha sp. CDECU1	632965.0	713744.0	-	672965.0	673744.0
459	458		unclassified						unidentified	4722809.0	4803852.0	-	4762809.0	4763852.0
460	459	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia multivorans	10911.0	91924.0	-	50911.0	51924.0
461	460	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii	0.0	46808.0	-	5621.0	6808.0
462	461	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola	Salinicola aestuarinus	39920.0	121119.0	-	79920.0	81119.0
463	462	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales			Burkholderiales bacterium	0.0	9298.0	-	8153.0	9298.0
464	463	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio splendidus	0.0	23978.0	-	6700.0	7887.0
465	464	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium fontis	26682.0	107668.0	-	66682.0	67668.0
466	465	Bacteria	unclassified	Pseudomonadota					Pseudomonadota bacterium	0.0	14597.0	-	9672.0	10709.0
467	466	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium brasiliense	73761.0	154936.0	-	113761.0	114936.0
468	467	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas marginalis	165440.0	246621.0	+	205440.0	206621.0
469	468	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia vietnamiensis	109964.0	190980.0	-	149964.0	150980.0
470	469	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	1334421.0	1415287.0	-	1374421.0	1375287.0
471	470	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter flavimaris	0.0	40903.0	-	61.0	903.0
472	471	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. XMcav11-Q	23216.0	81500.0	-	63216.0	64355.0
473	472	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	0.0	45484.0	+	39342.0	40385.0
474	473	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella aquimarina	134662.0	215849.0	+	174662.0	175849.0
475	474	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus faecis	207989.0	288948.0	+	247989.0	248948.0
476	475	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas	Plesiomonas shigelloides	0.0	11081.0	-	1650.0	2837.0
477	476	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia amylovora	0.0	37785.0	-	1.0	612.0
478	477	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas nitrititolerans	3361.0	73234.0	-	43361.0	44530.0
479	478	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0	645.0	-	1.0	607.0
480	479	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp. EMC7	78205.0	159380.0	-	118205.0	119380.0
481	480		unclassified						unidentified	903077.0	983961.0	+	943077.0	943961.0
482	481	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	1822.0	+	1.0	727.0
483	482	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. wls620	279385.0	360563.0	+	319385.0	320563.0
484	483	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas caviae					
485	484	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia sp. NCTM1	0.0	45247.0	+	4666.0	5247.0
486	485	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii	30926.0	112104.0	-	70926.0	72104.0
487	486	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 8O	836046.0	917218.0	-	876046.0	877218.0
488	487		unclassified						unidentified					
489	488	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga sp.	0.0	58481.0	+	17540.0	18481.0
490	489	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. SG517	0.0	42982.0	-	1924.0	2982.0
491	490	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia tropica	0.0	40971.0	-	75.0	971.0
492	491	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Vitreoscilla	Vitreoscilla sp.	0.0	2120.0	-	1076.0	2065.0
493	492	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	2219973.0	2301124.0	+	2259973.0	2261124.0
494	493	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	3458334.0	3539320.0	+	3498334.0	3499320.0
495	494	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Brenneria	Brenneria corticis	73663.0	116062.0	-	113663.0	114841.0
496	495	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	0.0	4338.0	-	1.0	576.0
497	496	Bacteria	unclassified	Candidatus Saccharibacteria					Candidatus Saccharibacteria bacterium GW2011_GWC2_48_9	0.0	5576.0	+	3199.0	4356.0
498	497	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter flavimaris	0.0	40795.0	-	61.0	795.0
499	498		unclassified						unidentified					
500	499	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia nematodiphila	1550987.0	1631541.0	+	1590987.0	1591541.0
501	500	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni	3104673.0	3185842.0	+	3144673.0	3145842.0
502	501	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	0.0	5732.0	+	1.0	947.0
503	502	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter tataouinensis	3905702.0	3986694.0	-	3945702.0	3946694.0
504	503	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella sp. MBTL60-007	88188.0	148277.0	+	128188.0	129375.0
505	504	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas dhakensis	1603.0	52897.0	-	41603.0	42652.0
506	505	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Roseateles	Roseateles sp. BYS78W	281810.0	322498.0	+	321810.0	322388.0
507	506	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cenocepacia	927256.0	1008281.0	+	967256.0	968281.0
508	507	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter sp.	0.0	43073.0	-	1991.0	3073.0
509	508	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	19864.0	100643.0	-	59864.0	60643.0
510	509	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia gladioli	254736.0	335905.0	+	294736.0	295905.0
511	510	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio paracholerae	0.0	12113.0	+	8263.0	9450.0
512	511	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	Erwinia amylovora	0.0	1037.0	-	1.0	983.0
513	512	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	4326.0	+	1.0	1043.0
514	513	Bacteria	unclassified	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Commensalibacter	Commensalibacter communis	270048.0	350986.0	+	310048.0	310986.0
515	514	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Pseudidiomarina terrestris	177594.0	228969.0	-	217594.0	218790.0
516	515	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	11130.0	54917.0	+	51130.0	52062.0
517	516	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	0.0	4338.0	+	3682.0	4338.0
518	517	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. PDC80	244338.0	325498.0	+	284338.0	285498.0
519	518	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Ramlibacter humi	0.0	63304.0	+	22204.0	23304.0
520	519	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas	Oceanimonas baumannii	0.0	16282.0	-	10994.0	12133.0
521	520	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter haemolyticus	3480905.0	3561531.0	+	3520905.0	3521531.0
522	521	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella aerogenes	2311395.0	2392573.0	-	2351395.0	2352573.0
523	522	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter xylosoxidans	2542778.0	2623932.0	+	2582778.0	2583932.0
524	523	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas triclosanedens	3968350.0	4049519.0	-	4008350.0	4009519.0
525	524	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum	Herbaspirillum frisingense	464402.0	545412.0	+	504402.0	505412.0
526	525	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter hormaechei	0.0	40888.0	+	73.0	888.0
527	526	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia adecarboxylata	3149222.0	3230412.0	+	3189222.0	3190412.0
528	527	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida	1283405.0	1364154.0	+	1323405.0	1324154.0
529	528	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanisphaera	Oceanisphaera psychrotolerans	28907.0	110106.0	+	68907.0	70106.0
530	529	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas	Oceanimonas baumannii	0.0	41556.0	-	360.0	1556.0
531	530	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia pyrrocinia	45959.0	126894.0	+	85959.0	86894.0
532	531	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria				Betaproteobacteria bacterium	0.0	42533.0	-	34917.0	35885.0
533	532	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia agilis	0.0	48005.0	-	6830.0	8005.0
534	533	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia tsuruhatensis	5010956.0	5091978.0	-	5050956.0	5051978.0
535	534	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Parapusillimonas	Parapusillimonas granuli	0.0	48673.0	+	7810.0	8673.0
536	535	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	0.0	41260.0	-	121.0	1260.0
537	536	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	790.0	+	1.0	790.0
538	537	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cyclitrophicus	633555.0	714757.0	-	673555.0	674757.0
539	538	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Neisseriales	Chitinibacteraceae	Chitinimonas	Chitinimonas taiwanensis	0.0	71231.0	-	30053.0	31231.0
540	539	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium iliopiscarium	0.0	13621.0	+	1387.0	2580.0
541	540	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio lentus	412201.0	493307.0	+	452201.0	453307.0
542	541	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica	0.0	634.0	+	1.0	634.0
543	542	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rettgeri	0.0	8080.0	+	1.0	947.0
544	543	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	416.0	+	21.0	416.0
545	544	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas alkaliantarctica	2810472.0	2891650.0	-	2850472.0	2851650.0
546	545	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algicola	0.0	42054.0	+	852.0	2054.0
547	546	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Azoarcus	Azoarcus indigens	561357.0	615851.0	+	601357.0	602355.0
548	547	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter marplatensis	0.0	43946.0	-	2792.0	3946.0
549	548	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Mixta	Mixta calida	2519919.0	2601100.0	+	2559919.0	2561100.0
550	549	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		Oxalobacteraceae sp. CFBP 13730	0.0	2468.0	+	829.0	1737.0
551	550	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sediminicola	15807.0	96994.0	+	55807.0	56994.0
552	551	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium phosphoreum	157930.0	201807.0	-	197930.0	199117.0
553	552	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas juntendi					
554	553	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. GV068	433446.0	514633.0	+	473446.0	474633.0
555	554	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax boronicumulans	18133.0	99338.0	-	58133.0	59338.0
556	555	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp.	179447.0	260622.0	+	219447.0	220622.0
557	556	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	0.0	8428.0	-	692.0	1741.0
558	557	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Caballeronia	Caballeronia sp. BCC1704	160109.0	241242.0	-	200109.0	201242.0
559	558	Bacteria	unclassified	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae		Cytophagaceae bacterium	0.0	3473.0	+	1097.0	2116.0
560	559	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Morganella	Morganella morganii	94452.0	134910.0	+	134452.0	134910.0
561	560	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter haemolyticus	566.0	81648.0	-	40566.0	41648.0
562	561	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Haliea	Haliea sp.	0.0	15976.0	+	5196.0	6386.0
563	562	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter	Achromobacter animicus	0.0	19995.0	-	3375.0	4580.0
564	563	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia metallica	88407.0	169702.0	+	128407.0	129702.0
565	564	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter sp.	142737.0	185462.0	+	182737.0	183936.0
566	565	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	2127.0	+	1720.0	2127.0
567	566	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia dolosa	88982.0	170052.0	-	128982.0	130052.0
568	567	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria				marine bacterium B5-7	0.0	3176.0	-	1073.0	2038.0
569	568	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Arsukibacterium	Arsukibacterium sp. MJ3	0.0	36168.0	+	30654.0	31853.0
570	569	Bacteria	unclassified	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae		Cytophagaceae bacterium	0.0	6542.0	+	2894.0	3760.0
571	570	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia	Lampropedia puyangensis	1036.0	82205.0	-	41036.0	42205.0
572	571	Bacteria	unclassified	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae		Methylophilaceae bacterium	0.0	6769.0	-	1.0	559.0
573	572	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	305151.0	386353.0	-	345151.0	346353.0
574	573	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas lipotrueae	183520.0	264668.0	-	223520.0	224668.0
575	574	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella marisflavi	78640.0	132346.0	-	118640.0	119842.0
576	575	Bacteria	unclassified	Chloroflexota	Anaerolineae	Anaerolineales	Anaerolineaceae		Anaerolineaceae bacterium	0.0	42198.0	-	3716.0	4705.0
577	576	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0.0	5622.0	+	1.0	998.0
578	577	Bacteria	unclassified	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	0.0	1323.0	-	1.0	655.0
